timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1758807000,Sep 25 2025 - 1:30pm,complete,N/A,Tractor Sazi,Fajr Sepasi,Mooud Bonyadifard,5,1.50,1.00,2.00,0.92,0,0,0,0,0,0,"","",-1,-1,2,0,4,0,2,0,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.81,0.00,0.00,2.50,75,75,25,25,25,25,75,0,100,5.00,2.50,1.43,3.65,9.00,1.44,2.35,4.50,8.50,2.70,1.40,N/A
1758814200,Sep 25 2025 - 3:30pm,complete,N/A,Persepolis,Malavan,Amir Arab Baraghi,5,1.00,2.00,1.82,1.09,0,0,0,0,0,0,"","",4,1,1,0,3,0,1,0,1,2,7,4,1,2,6,2,-1,-1,47,53,1.04,0.48,0.93,0.65,1.25,50,50,0,0,0,0,50,0,75,11.00,2.50,1.70,2.85,6.10,1.73,3.05,6.40,8.90,3.00,1.31,Shahr-e Qods Stadium
1758893400,Sep 26 2025 - 1:30pm,complete,N/A,Gol Gohar,Foolad,N/A,5,2.00,0.50,1.82,1.18,0,0,0,0,0,0,"","",1,3,0,0,2,0,0,0,1,1,5,8,3,4,2,4,-1,-1,54,46,1.20,0.85,0.84,1.10,1.50,50,50,0,0,0,0,75,0,75,6.00,5.50,2.20,2.98,3.40,1.49,3.25,0.00,0.00,0.00,0.00,Imam Ali Stadium
1758893400,Sep 26 2025 - 1:30pm,complete,N/A,Kheybar Khorramabad,Sepahan,Bijan Heydari,5,2.00,1.00,1.50,1.91,0,1,1,1,0,1,"","32",-1,-1,2,0,2,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.71,0.00,0.00,2.75,100,100,25,25,25,25,100,0,100,4.00,7.50,4.33,2.76,1.98,1.55,2.73,0.00,0.00,0.00,0.00,N/A
1758898800,Sep 26 2025 - 3:00pm,complete,N/A,Zob Ahan,Aluminium Arak,Meysam Heydari,5,1.50,0.00,1.20,0.91,0,1,1,1,0,1,"","45'6",1,1,2,1,5,0,1,2,1,4,15,6,5,3,10,3,-1,-1,42,58,1.57,1.25,1.73,0.97,2.25,25,50,25,25,25,25,100,0,50,12.00,2.00,2.35,2.72,3.56,1.54,2.74,5.10,9.90,1.97,1.81,Folād Shahr Stadium
1758900600,Sep 26 2025 - 3:30pm,complete,N/A,Shams Azar Qazvin,Esteghlal,Vahid Kazemi,5,1.00,1.50,0.83,1.55,1,1,2,0,0,0,"75","54",6,8,2,0,1,0,0,2,0,1,15,15,8,8,7,7,-1,-1,50,50,0.84,1.29,1.85,2.00,3.00,50,50,25,25,25,25,75,25,75,9.00,4.50,4.15,3.01,1.92,1.36,2.20,3.92,7.60,2.00,1.73,N/A
1758901500,Sep 26 2025 - 3:45pm,complete,N/A,Esteghlal Khuzestan,Mes Rafsanjan,N/A,5,2.00,0.00,1.45,0.45,2,0,2,1,1,0,"43,58","",-1,-1,2,0,1,1,1,1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.65,0.87,0.00,0.00,2.50,50,75,25,25,25,25,100,0,75,4.50,6.50,2.80,2.55,2.80,1.58,3.00,4.75,9.20,2.19,1.57,Ghadir Stadium
1758980700,Sep 27 2025 - 1:45pm,complete,N/A,Paykan,Chadormalu SC,Hassan Akrami,5,1.00,1.00,1.17,1.09,0,0,0,0,0,0,"","",9,2,0,0,4,1,0,0,2,3,8,5,2,4,6,1,-1,-1,50,50,1.00,1.21,1.08,0.84,5.00,100,100,50,50,50,100,100,50,50,10.00,3.00,2.19,2.65,3.50,1.53,2.56,5.10,9.00,2.11,1.64,Shahid Dastgerdi Stadium
1759416300,Oct 02 2025 - 2:45pm,complete,N/A,Fajr Sepasi,Esteghlal Khuzestan,N/A,6,3.00,0.50,1.73,0.82,1,2,3,1,1,0,"45'1","50,85",-1,-1,1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.87,0.00,0.00,1.50,25,50,0,0,0,50,50,0,50,2.50,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Hafezieh Stadium
1759497300,Oct 03 2025 - 1:15pm,complete,N/A,Malavan,Kheybar Khorramabad,Hossein Zamani,6,0.50,1.50,1.73,1.00,1,0,1,0,0,0,"72","",-1,-1,0,0,1,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.91,0.96,0.00,0.00,1.50,25,50,0,0,0,0,50,0,100,7.00,3.00,2.35,2.74,3.15,1.74,3.20,6.80,11.50,2.48,1.47,N/A
