timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1755363600,Aug 16 2025 - 5:00pm,complete,240,OFK Pirin,Lokomotiv G. Oryahovitsa,Stefan Gurkov,4,3.00,0.00,1.44,0.94,0,1,1,0,0,0,"","87",7,5,0,0,0,0,0,0,0,0,15,9,6,3,9,6,16,13,55,45,1.76,0.96,1.78,1.09,2.00,50,50,50,0,0,50,50,0,100,11.00,0.00,1.47,3.80,6.25,1.33,2.08,3.60,6.75,2.23,1.55,N/A
1755442800,Aug 17 2025 - 3:00pm,complete,N/A,Belasitsa,Spartak Pleven,N/A,4,0.00,0.00,0.81,0.75,1,1,2,1,0,1,"50","11",10,1,0,0,0,0,0,0,0,0,12,7,3,2,9,5,12,20,68,32,0.00,0.42,1.45,0.80,0.50,0,0,0,0,0,0,50,0,0,1.00,0.00,1.55,3.80,5.50,1.40,2.20,3.92,8.00,2.25,1.57,N/A
1755450000,Aug 17 2025 - 5:00pm,complete,N/A,Dunav 2010,CSKA Sofia II,N/A,4,3.00,0.00,2.31,1.38,2,0,2,1,1,0,"75,14","",3,3,0,0,0,0,0,0,0,0,10,8,5,3,5,5,10,7,49,51,1.17,1.29,1.18,0.92,3.50,100,100,100,25,25,75,100,50,100,12.00,0.00,1.60,3.70,4.10,1.29,1.99,3.50,7.00,1.95,1.85,N/A
1755532800,Aug 18 2025 - 4:00pm,complete,70,Ludogorets II,Vihren Sandanski,Petar Milkov Nikolov,4,3.00,1.50,1.75,1.31,0,1,1,1,0,1,"","2",9,2,0,0,0,0,0,0,0,0,19,8,6,3,13,5,11,20,73,27,1.66,0.72,2.01,0.96,3.75,75,100,75,50,50,100,100,50,75,3.00,0.00,2.02,3.48,4.75,1.30,1.98,3.60,7.00,1.95,1.75,N/A
1755622800,Aug 19 2025 - 5:00pm,complete,N/A,Etar,Yantra 2019,N/A,4,1.00,1.00,1.69,2.13,0,1,1,1,0,1,"","18",2,3,0,0,0,0,0,0,0,0,6,9,1,3,5,6,13,14,55,45,1.33,1.24,1.06,1.31,1.00,50,50,0,0,0,0,50,0,50,7.00,0.00,2.95,2.60,2.30,1.42,2.38,4.80,10.00,2.00,1.67,Stadion Ivailo
1755874800,Aug 22 2025 - 3:00pm,complete,200,Vihren Sandanski,Dunav 2010,Ivaylo Nenkov,5,3.00,3.00,2.31,2.00,0,0,0,0,0,0,"","",4,2,0,0,0,0,0,0,0,0,19,8,13,6,6,2,18,17,46,54,1.84,1.28,0.00,0.00,1.50,0,50,0,0,0,0,100,0,50,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1755961200,Aug 23 2025 - 3:00pm,complete,400,Spartak Pleven,OFK Pirin,Dimo Dimov,5,1.50,1.00,1.44,0.94,2,5,7,3,1,2,"50,45'1","71,90'5,18,23,61",2,2,0,0,0,0,0,0,0,0,6,16,6,14,0,2,11,15,42,58,1.43,1.31,0.00,0.00,2.25,75,100,25,0,0,0,100,25,100,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Pleven Stadium
1755961200,Aug 23 2025 - 3:00pm,complete,120,Fratria,Sportist Svoge,N/A,5,3.00,1.00,2.25,0.81,2,1,3,2,1,1,"19,50","33",7,2,0,0,0,0,0,0,0,0,12,7,6,4,6,3,16,14,56,44,1.04,1.50,0.00,0.00,1.25,25,50,25,0,0,25,25,25,50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1755961200,Aug 23 2025 - 3:00pm,canceled,N/A,Levski Krumovgrad,Hebar 1918,N/A,5,0.00,2.00,0.00,1.38,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,1.27,0.00,0.00,1.50,25,50,25,25,0,25,25,50,50,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1755964800,Aug 23 2025 - 4:00pm,complete,350,Lokomotiv G. Oryahovitsa,Chernomorets 1919 Burgas,Gero Piskov,5,1.50,0.50,1.13,1.06,0,0,0,0,0,0,"","",3,2,0,0,0,0,0,0,0,0,10,9,8,7,2,2,9,14,52,48,1.26,1.32,0.00,0.00,2.25,75,75,50,0,0,50,100,0,75,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
